"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.corpus_id","Input.file_id","Input.token_id","Input.sentence","Input.token","Input.begin","Input.end","Answer.sentiment.label","Approve","Reject"
"368IUKXGA58B3Y2ZC59OJAV2F596PW","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3IGI0VL647K3B3UJMPNRL57J4ZUNOR","A10443E11ZWEHJ","Submitted","Thu Jul 02 04:07:56 PDT 2020","Thu Jul 02 04:08:03 PDT 2020","Sun Jul 05 04:08:03 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","bible","LUK","05:07","They came, and filled both boats, so that they began to sink.","boats","115","120","Very Easy"
"368IUKXGA58B3Y2ZC59OJAV2F596PW","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3LOZAJ85YDDUGQJI1XC3CUVE5882XK","A1TW2BZRRS874Z","Submitted","Thu Jul 02 04:06:25 PDT 2020","Thu Jul 02 04:06:42 PDT 2020","Sun Jul 05 04:06:42 PDT 2020","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","bible","LUK","05:07","They came, and filled both boats, so that they began to sink.","boats","115","120","Very Easy"
"368IUKXGA58B3Y2ZC59OJAV2F596PW","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3LUY3GC63Z0WTIEXLIJHE8QJEPM7PI","A3CZ9T0BO40T0","Submitted","Thu Jul 02 04:14:27 PDT 2020","Thu Jul 02 04:14:32 PDT 2020","Sun Jul 05 04:14:32 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","LUK","05:07","They came, and filled both boats, so that they began to sink.","boats","115","120","Very Easy"
"368IUKXGA58B3Y2ZC59OJAV2F596PW","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3NPI0JQDAO5JRGB4YLMIJ4I13MDTPG","A2541C8MY0BYV3","Submitted","Thu Jul 02 04:20:34 PDT 2020","Thu Jul 02 04:20:47 PDT 2020","Sun Jul 05 04:20:47 PDT 2020","","","","13","100% (8/8)","100% (8/8)","0% (0/0)","bible","LUK","05:07","They came, and filled both boats, so that they began to sink.","boats","115","120","Very Easy"
"368IUKXGA58B3Y2ZC59OJAV2F596PW","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3T3IWE1XG6N4RSCJYY17J98B8IWQT1","A2H0VR477QHYO7","Submitted","Thu Jul 02 03:46:19 PDT 2020","Thu Jul 02 03:46:29 PDT 2020","Sun Jul 05 03:46:29 PDT 2020","","","","10","95% (35/37)","0% (0/0)","0% (0/0)","bible","LUK","05:07","They came, and filled both boats, so that they began to sink.","boats","115","120","Very Easy"
"368IUKXGA58B3Y2ZC59OJAV2F596PW","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3V26SBZTBDE9RWM9RM92WQLWYH3ZZK","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 03:51:43 PDT 2020","Thu Jul 02 03:51:49 PDT 2020","Sun Jul 05 03:51:49 PDT 2020","","","","6","0% (0/2)","0% (0/0)","0% (0/0)","bible","LUK","05:07","They came, and filled both boats, so that they began to sink.","boats","115","120","Easy"
"368IUKXGA58B3Y2ZC59OJAV2F596PW","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3Z4GS9HPNVA7NCAXPWP0EMZYEVD778","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:38:14 PDT 2020","Thu Jul 02 03:40:24 PDT 2020","Sun Jul 05 03:40:24 PDT 2020","","","","130","0% (0/0)","0% (0/0)","0% (0/0)","bible","LUK","05:07","They came, and filled both boats, so that they began to sink.","boats","115","120","Very Easy"
"368IUKXGA58B3Y2ZC59OJAV2F596PW","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3Z7EFSHGN9E7E8BKYQ19O740HZKXCN","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 04:01:52 PDT 2020","Thu Jul 02 04:03:51 PDT 2020","Sun Jul 05 04:03:51 PDT 2020","","","","119","0% (0/0)","0% (0/0)","0% (0/0)","bible","LUK","05:07","They came, and filled both boats, so that they began to sink.","boats","115","120","Very Easy"
"368IUKXGA58B3Y2ZC59OJAV2F596PW","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3ZSANO2JCF76L39VVILNX58BZXCFSA","AM2WGEJDWJY1I","Submitted","Thu Jul 02 04:17:42 PDT 2020","Thu Jul 02 04:17:48 PDT 2020","Sun Jul 05 04:17:48 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","bible","LUK","05:07","They came, and filled both boats, so that they began to sink.","boats","115","120","Very Easy"
"36AZSFEYZ40UEUGQU8ZV0I6CFUKVBQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","34S6N1K2ZVJ3VM5B6ZCMO46TNIDHLS","A171S8E9IFSHH2","Submitted","Thu Jul 02 03:27:35 PDT 2020","Thu Jul 02 03:27:47 PDT 2020","Sun Jul 05 03:27:47 PDT 2020","","","","12","99% (243/245)","100% (17/17)","0% (0/0)","bible","NUM","12:08","Why then were you not afraid to speak against my servant, against Moses?""","servant","153","160","Neutral"
"36AZSFEYZ40UEUGQU8ZV0I6CFUKVBQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3EA3QWIZ4IVRAUO0LQWYA7HPH8GITR","A1BG47GSHQ9WSU","Submitted","Thu Jul 02 03:54:18 PDT 2020","Thu Jul 02 03:54:27 PDT 2020","Sun Jul 05 03:54:27 PDT 2020","","","","9","100% (124/124)","100% (55/55)","0% (0/0)","bible","NUM","12:08","Why then were you not afraid to speak against my servant, against Moses?""","servant","153","160","Easy"
"36AZSFEYZ40UEUGQU8ZV0I6CFUKVBQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3EICBYG644W6JO6VHMM8XYWL616JCM","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 04:09:47 PDT 2020","Thu Jul 02 04:09:51 PDT 2020","Sun Jul 05 04:09:51 PDT 2020","","","","4","0% (0/2)","0% (0/0)","0% (0/0)","bible","NUM","12:08","Why then were you not afraid to speak against my servant, against Moses?""","servant","153","160","Easy"
"36AZSFEYZ40UEUGQU8ZV0I6CFUKVBQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3PPTZCWALQK0D4LI4QQP5X9STEMQZL","A1L2N1X8U8Z3W7","Submitted","Thu Jul 02 04:35:44 PDT 2020","Thu Jul 02 04:36:00 PDT 2020","Sun Jul 05 04:36:00 PDT 2020","","","","16","88% (46/52)","0% (0/0)","0% (0/0)","bible","NUM","12:08","Why then were you not afraid to speak against my servant, against Moses?""","servant","153","160","Easy"
"36AZSFEYZ40UEUGQU8ZV0I6CFUKVBQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3RU7GD8VPOTICGYP9LHS9ZMF13WSPN","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:43:58 PDT 2020","Thu Jul 02 03:44:05 PDT 2020","Sun Jul 05 03:44:05 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","bible","NUM","12:08","Why then were you not afraid to speak against my servant, against Moses?""","servant","153","160","Easy"
"36AZSFEYZ40UEUGQU8ZV0I6CFUKVBQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3RXPCZQMQPBC5J6WTJCLJPLEACZG1Q","A1V32PABM8W3KZ","Submitted","Thu Jul 02 04:18:06 PDT 2020","Thu Jul 02 04:18:21 PDT 2020","Sun Jul 05 04:18:21 PDT 2020","","","","15","80% (4/5)","0% (0/0)","0% (0/0)","bible","NUM","12:08","Why then were you not afraid to speak against my servant, against Moses?""","servant","153","160","Very Easy"
"36AZSFEYZ40UEUGQU8ZV0I6CFUKVBQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3U5JL4WY5K94J4Y55BVR59SCPM34XH","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:50:28 PDT 2020","Thu Jul 02 03:52:43 PDT 2020","Sun Jul 05 03:52:43 PDT 2020","","","","135","0% (0/0)","0% (0/0)","0% (0/0)","bible","NUM","12:08","Why then were you not afraid to speak against my servant, against Moses?""","servant","153","160","Very Easy"
"36AZSFEYZ40UEUGQU8ZV0I6CFUKVBQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3X1FV8S5JXRSRVMU0XWAQDSUZG7GVG","A29XYWTD63Z7BS","Submitted","Thu Jul 02 04:34:10 PDT 2020","Thu Jul 02 04:34:14 PDT 2020","Sun Jul 05 04:34:14 PDT 2020","","","","4","100% (61/61)","100% (37/37)","0% (0/0)","bible","NUM","12:08","Why then were you not afraid to speak against my servant, against Moses?""","servant","153","160","Very Easy"
"36AZSFEYZ40UEUGQU8ZV0I6CFUKVBQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3YDTZAI2WXGWT3DCYIAKA0OBK7R14P","A38OC7U7R8JYLI","Submitted","Thu Jul 02 04:23:54 PDT 2020","Thu Jul 02 04:23:59 PDT 2020","Sun Jul 05 04:23:59 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","NUM","12:08","Why then were you not afraid to speak against my servant, against Moses?""","servant","153","160","Very Easy"
"36AZSFEYZ40UEUGQU8ZV0I6CFUKVBQ","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:32 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:32 PDT 2020","","","3YT88D1N08YDH8GU6EBJ5AS4FEW3KC","A3CZ9T0BO40T0","Submitted","Thu Jul 02 04:35:39 PDT 2020","Thu Jul 02 04:35:46 PDT 2020","Sun Jul 05 04:35:46 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","bible","NUM","12:08","Why then were you not afraid to speak against my servant, against Moses?""","servant","153","160","Very Easy"
"36BTXXLZ2V8I0OE069KYR7B3KWR4R1","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","31QNSG6A5RTBNQFGZ1H6SMVTPFK87X","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:52:53 PDT 2020","Thu Jul 02 03:55:29 PDT 2020","Sun Jul 05 03:55:29 PDT 2020","","","","156","0% (0/0)","0% (0/0)","0% (0/0)","bible","MAL","04:06","He will turn the hearts of the fathers to the children, and the hearts of the children to their fathers, lest I come and strike the earth with a curse.""","earth","132","137","Very Easy"
"36BTXXLZ2V8I0OE069KYR7B3KWR4R1","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3EKVH9QMEY4GIKE1AXBRINSMPQW2DI","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 04:04:26 PDT 2020","Thu Jul 02 04:04:29 PDT 2020","Sun Jul 05 04:04:29 PDT 2020","","","","3","0% (0/2)","0% (0/0)","0% (0/0)","bible","MAL","04:06","He will turn the hearts of the fathers to the children, and the hearts of the children to their fathers, lest I come and strike the earth with a curse.""","earth","132","137","Very Easy"
"36BTXXLZ2V8I0OE069KYR7B3KWR4R1","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3GDTJDAPVUBU8TM337JVB4SJK4HM8O","AWWR9PY50W0Z9","Submitted","Thu Jul 02 04:21:44 PDT 2020","Thu Jul 02 04:21:52 PDT 2020","Sun Jul 05 04:21:52 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","bible","MAL","04:06","He will turn the hearts of the fathers to the children, and the hearts of the children to their fathers, lest I come and strike the earth with a curse.""","earth","132","137","Very Easy"
"36BTXXLZ2V8I0OE069KYR7B3KWR4R1","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3IOEN3P9S7JA8QHQH63Z7Y8PGYX16A","A3CZ9T0BO40T0","Submitted","Thu Jul 02 04:24:07 PDT 2020","Thu Jul 02 04:24:32 PDT 2020","Sun Jul 05 04:24:32 PDT 2020","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","bible","MAL","04:06","He will turn the hearts of the fathers to the children, and the hearts of the children to their fathers, lest I come and strike the earth with a curse.""","earth","132","137","Very Easy"
"36BTXXLZ2V8I0OE069KYR7B3KWR4R1","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3JPSL1DZ5SZE9Z0IC6I9KANEFISANH","A2H0VR477QHYO7","Submitted","Thu Jul 02 04:29:10 PDT 2020","Thu Jul 02 04:29:19 PDT 2020","Sun Jul 05 04:29:19 PDT 2020","","","","9","95% (35/37)","0% (0/0)","0% (0/0)","bible","MAL","04:06","He will turn the hearts of the fathers to the children, and the hearts of the children to their fathers, lest I come and strike the earth with a curse.""","earth","132","137","Very Easy"
"36BTXXLZ2V8I0OE069KYR7B3KWR4R1","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3NLZY2D53PPG8F4EPPZGXIYUE5AQLY","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:45:38 PDT 2020","Thu Jul 02 03:45:43 PDT 2020","Sun Jul 05 03:45:43 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","MAL","04:06","He will turn the hearts of the fathers to the children, and the hearts of the children to their fathers, lest I come and strike the earth with a curse.""","earth","132","137","Very Easy"
"36BTXXLZ2V8I0OE069KYR7B3KWR4R1","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3OONKJ5DKCJ1AU5MJZIIUA7PNADOB0","A2541C8MY0BYV3","Submitted","Thu Jul 02 03:33:12 PDT 2020","Thu Jul 02 03:33:29 PDT 2020","Sun Jul 05 03:33:29 PDT 2020","","","","17","100% (8/8)","100% (8/8)","0% (0/0)","bible","MAL","04:06","He will turn the hearts of the fathers to the children, and the hearts of the children to their fathers, lest I come and strike the earth with a curse.""","earth","132","137","Very Easy"
"36BTXXLZ2V8I0OE069KYR7B3KWR4R1","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3OS4RQUCR9F74HSTKWZS7GYBV9OFB7","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 03:52:34 PDT 2020","Thu Jul 02 03:55:07 PDT 2020","Sun Jul 05 03:55:07 PDT 2020","","","","153","0% (0/0)","0% (0/0)","0% (0/0)","bible","MAL","04:06","He will turn the hearts of the fathers to the children, and the hearts of the children to their fathers, lest I come and strike the earth with a curse.""","earth","132","137","Easy"
"36BTXXLZ2V8I0OE069KYR7B3KWR4R1","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3TMSXRD2X60825WW8OG35S7240QW16","A38OC7U7R8JYLI","Submitted","Thu Jul 02 04:34:47 PDT 2020","Thu Jul 02 04:34:57 PDT 2020","Sun Jul 05 04:34:57 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","bible","MAL","04:06","He will turn the hearts of the fathers to the children, and the hearts of the children to their fathers, lest I come and strike the earth with a curse.""","earth","132","137","Very Easy"
"36BTXXLZ2V8I0OE069KYR7B3KWR4R1","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:24 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:24 PDT 2020","","","3ZAZR5XV01IWJ3BZZ8PULSKBPZLZCP","A1V32PABM8W3KZ","Submitted","Thu Jul 02 04:36:09 PDT 2020","Thu Jul 02 04:36:43 PDT 2020","Sun Jul 05 04:36:43 PDT 2020","","","","34","80% (4/5)","0% (0/0)","0% (0/0)","bible","MAL","04:06","He will turn the hearts of the fathers to the children, and the hearts of the children to their fathers, lest I come and strike the earth with a curse.""","earth","132","137","Very Easy"
"36D1BWBEHN1H0UMLXN5TCTKVUVW2MF","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:29 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:29 PDT 2020","","","3DBQWDE4Y6YH3TO1HARSCZ7SN4MN5J","A171S8E9IFSHH2","Submitted","Thu Jul 02 03:30:09 PDT 2020","Thu Jul 02 03:30:41 PDT 2020","Sun Jul 05 03:30:41 PDT 2020","","","","32","99% (243/245)","100% (17/17)","0% (0/0)","bible","LUK","24:33:00","They rose up that very hour, returned to Jerusalem, and found the eleven gathered together, and those who were with them,","hour","23","27","Easy"
